document_id sentence_id mention_id mention POS_mention is_proper_name is_pronoun is_singleton is_first_person Next_Words Prev_Words
1 6 57 भाजपा NNP 1 0 0 "के सांसदों" "राज्य में"
1 6 58 सांसदों NN 0 0 1 "की संख्या" "भाजपा के"
1 6 59 संख्या NN 0 0 1 "६० से" "सांसदों की"
1 7 60 इसके PRP 0 1 0 "बावजूद कांग्रेस" " "
1 7 61 कांग्रेस NNP 1 0 0 "सपा पर" "इसके बावजूद"
1 7 62 सपा NNP 1 0 1 "पर भाजपा" "बावजूद कांग्रेस"
1 7 63 भाजपा NNP 1 0 0 "से सांठगांठ" "सपा पर"
1 7 64 सांठगांठ NN 0 0 1 "के आरोप" "भाजपा से"
1 7 65 आरोप NN 0 0 1 "लगाती है" "सांठगांठ के"
1 8 66 यादव NNP 1 0 0 "ने कहा" " "
1 8 67 जब PRP 0 1 0 "हम भाजपा" "कहा कि"
1 8 68 हम PRP 0 1 0 1 "भाजपा को" "कि जब"
1 8 69 भाजपा NNP 1 0 0 "को बेदखल" "जब हम"
1 8 70 मुहिम NN 0 0 1 "छेडे हुए" "के लिए"
1 8 71 तब PRP 0 1 0 "कांग्रेस सपा" "हुए थे"
1 8 72 कांग्रेस NNP 1 0 0 "सपा को" "थे तब"
1 8 73 सपा NNP 1 0 0 "को कमजोर" "तब कांग्रेस"
1 8 74 कोशिश NN 0 0 1 "कर रही" "करने की"
1 9 75 रिलायंस NNP 1 0 0 "की बिजली" " "
1 9 76 "बिजली परियोजना" "NNC NN" 0 0 0 "के बारे" "रिलायंस की"
1 9 77 मुख्यमंत्री NNP 1 0 0 "ने कहा" "बारे में"
1 9 78 उन्होंने PRP 0 1 0 "यूपी विकास" "कहा कि"
1 9 79 "यूपी विकास परिषद" "NNPC NNPC NNP" 1 0 1 "के अध्यक्ष" "कि उन्होंने"
1 9 80 अध्यक्ष NN 0 0 0 "अमर सिंह" "परिषद के"
1 9 81 "अमर सिंह" "NNPC NNP" 1 0 0 "से कहा" "के अध्यक्ष"
1 9 82 वह PRP 0 1 0 "अनिल अंबानी" "है कि"
1 9 83 "अनिल अंबानी" "NNPC NNP" 1 0 0 "से बातचीत" "कि वह"
1 9 84 बातचीत NN 0 0 1 करें "अंबानी से"
1 10 85 उन्होंने PRP 0 1 0 "कहा कि" " "
1 10 86 परियोजना NN 0 0 1 "में आने" "कहा कि"
1 10 87 बाधाओं NN 0 0 1 "को दूर" "आने वाली"
1 10 88 "राज्य सरकार" "NNC NN" 0 0 0 "हर तरह" "करने में"
1 10 89 "हर तरह" "QF NN" 0 0 1 "की मदद" "राज्य सरकार"
1 11 90 मुलायम NNP 1 0 0 "ने कहा" " "
1 11 91 कर्नाटक NNP 1 0 1 "में सपा" "कहा कि"
1 11 92 सपा NNP 1 0 0 "बड़ी ताकत" "कर्नाटक में"
1 11 93 "बड़ी ताकत" "JJ NN" 0 0 1 "के रूप" "में सपा"
1 12 94 इसके PRP 0 1 0 "साथ ही" " "
1 12 95 उन्होंने PRP 0 1 0 "ऐलान किया" "साथ ही"
1 12 96 ऐलान NN 0 0 1 "किया कि" "ही उन्होंने"
1 12 97 हाल NN 0 0 1 "ही में" "किया कि"
1 12 98 भाजपा NNP 1 0 0 "छोड़कर सपा" "ही में"
1 12 99 सपा NNP 1 0 0 "में आए" "भाजपा छोड़कर"
1 12 100 "पूर्व मुख्यमंत्री" "JJ NNP" 1 0 0 "एस. बंगरप्पा" "में आए"
1 12 101 "एस. बंगरप्पा" "NNPC NNP" 1 0 0 "अगले विधानसभा" "पूर्व मुख्यमंत्री"
1 12 102 "अगले विधानसभा चुनाव" "JJ NNC NN" 0 0 1 "में पार्टी" "एस. बंगरप्पा"
1 12 103 पार्टी NN 0 0 0 "की ओर" "चुनाव में"
1 12 104 "मुख्यमंत्री पद" "NNP NN" 0 0 1 "के दावेदार" "ओर से"
1 12 105 दावेदार NN 0 0 1 होंगे "पद के"
1 13 106 सम्मेलन NN 0 0 0 "की अध्यक्षता" " "
1 13 107 अध्यक्षता NN 0 0 0 "कर रहे" "सम्मेलन की"
1 13 108 बंगरप्पा NNP 1 0 0 "ने कहा" "कर रहे"
1 13 109 वह PRP 0 1 0 "यह सोचकर" "कहा कि"
1 13 110 यह PRP 0 1 0 "सोचकर भाजपा" "कि वह"
1 13 111 भाजपा NNP 1 0 0 "में शामिल" "यह सोचकर"
1 13 112 वह PRP 0 1 0 "यह सोचकर" "कहा कि"
1 13 113 उसमें PRP 0 1 0 "बदलाव लाएंगे" "कि वह"
1 13 114 बदलाव NN 0 0 1 "लाएंगे लेकिन" "वह उसमें"
1 13 115 वहां PRP 0 1 0 "जाने के" "लाएंगे लेकिन"
1 13 116 उन्हें PRP 0 1 0 "बदला नहीं" "हुआ कि"
1 14 117 सम्मेलन NN 0 0 0 "को सपा" " "
1 14 118 "सपा महासचिव" "NNP NN" 0 0 0 "अमर सिंह" "सम्मेलन को"
1 14 119 "अमर सिंह" "NNPC NNP" 1 0 0 "तथा सांसद" "सपा महासचिव"
1 14 120 सांसद NN 0 0 0 "जया बच्चन" "सिंह तथा"
1 14 121 "जया बच्चन" "NNPC NNP" 1 0 0 "और जयाप्रदा" "तथा सांसद"
1 14 122 जयाप्रदा NNP 1 0 1 "ने भी" "बच्चन और"
2 15 123 बात NN 0 0 1 "गलत हो" " "
2 15 124 गुस्सा NN 0 0 0 "सेलेब्रिटिज को" "हो तो"
2 15 125 सेलेब्रिटिज NN 0 0 0 "को भी" "तो गुस्सा"
2 16 126 बृहस्पतिवार NNP 1 0 0 "को पणज़ी" " "
2 16 127 पणज़ी NNP 1 0 0 "में शुरू" "बृहस्पतिवार को"
2 16 128 शुरू NN 0 0 1 "हुए ३६वें" "पणज़ी में"
2 16 129 "३६वें अंतर्राष्ट्रीय फिल्म महोत्सव" "NNPC NNPC NNPC NNP" 1 0 0 "के रंग" "शुरू हुए"
2 16 130 रंग NN 0 0 0 "में भंग" "महोत्सव के"
2 16 131 उस DEM 0 0 0 "समय पड़ा" "में भंग"
2 16 132 समय NN 0 0 0 "पड़ा जब" "भंग उस"
2 16 133 जब PRP 0 1 0 "वहां पर" "समय पड़ा"
2 16 134 वहां PRP 0 1 0 "पर तैनात" "पड़ा जब"
2 16 135 "तैनात सुरक्षाकर्मियों" "JJ NN" 0 0 0 "ने बॉलीवुड" "वहां पर"
2 16 136 बॉलीवुड NNP 1 0 1 "की अभिनेत्री" "सुरक्षाकर्मियों ने"
2 16 137 अभिनेत्री NN 0 0 0 "बिपाशा बसु" "बॉलीवुड की"
2 16 138 "बिपाशा बसु" "NNPC NNP" 1 0 0 "के साथ" "की अभिनेत्री"
2 16 139 दुव्यर्वहार NN 0 0 1 किया "के साथ"
2 17 140 सुरक्षाकर्मियों NN 0 0 0 "द्वारा की" " "
2 17 141 बदतमीजी NN 0 0 1 "के चलते" "द्वारा की"
2 17 142 बिपाशा NNP 1 0 0 "का गुस्सा" "के चलते"
2 17 143 गुस्सा NN 0 0 0 "सातवें आसमान" "बिपाशा का"
2 17 144 "सातवें आसमान" "QO NN" 0 0 1 "पर जा" "का गुस्सा"
2 17 145 उन्होंने PRP 0 1 0 "वहीं पर" "पहले तो"
2 17 146 वहीं PRP 0 1 0 "पर इन" "तो उन्होंने"
2 17 147 इन DEM 0 0 0 "गार्ड्स की" "वहीं पर"
2 17 148 गार्ड्स NN 0 0 0 "की खैर" "पर इन"
2 17 149 "खैर खबर" "NNC NN" 0 0 1 "ली लेकिन" "गार्ड्स की"
2 17 150 गुस्से NN 0 0 0 "के चलते" "बाद में"
2 17 151 बिपाशा NNP 1 0 0 "का गुस्सा" "के चलते"
2 17 152 महोत्सव NN 0 0 0 "में बिना" "चलते बिपाशा"
2 17 153 भाग NN 0 0 1 "लिए वापस" "में बिना"
2 18 154 बिपाशा NNP 1 0 0 "को ही" "है कि"
2 18 155 यहां PRP 0 1 0 "कार्यक्रम में" "को ही"
2 18 156 कार्यक्रम NN 0 0 0 "में दीप" "ही यहां"
2 18 157 दीप NN 0 0 0 "प्रज्जवलित करना" "कार्यक्रम में"
2 18 158 उसके PRP 0 1 0 "बाद पूरे" "था और"
2 18 159 "पूरे प्रोग्राम" "JJ NN" 0 0 1 "में शिरकत" "उसके बाद"
2 18 160 शिरकत NN 0 0 1 "करनी थी" "प्रोग्राम में"
2 19 161 अभिनेत्री NN 0 0 0 "के इस" लेकिन
2 19 162 इस DEM 0 0 0 "कदम से" "अभिनेत्री के"
2 19 163 कदम NN 0 0 1 "से वहां" "के इस"
2 19 164 वहां PRP 0 1 0 "रंग में" "कदम से"
2 19 165 रंग NN 0 0 0 "में भंग" "से वहां"
2 20 166 "वरिष्ठ अधिकारियों" "JJ NN" 0 0 0 "ने पूरे" हालांकि
2 20 167 "पूरे मामले" "JJ NN" 0 0 1 "की जांच" "अधिकारियों ने"
2 20 168 जांच NN 0 0 1 "की बात" "मामले की"
2 20 169 बात NN 0 0 1 "कही है" "जांच की"
2 20 170 "बंगाली बाला" "JJ NN" 0 0 1 "के साथ" "है लेकिन"
2 20 171 बदतमीजी NN 0 0 1 "के चलते" "के साथ"
2 20 172 अभी PRP 0 1 1 "गार्ड्स के" "के चलते"
2 20 173 गार्ड्स NN 0 0 0 "के खिलाफ" "चलते अभी"
2 20 174 कोई PRP 0 1 1 "कार्रवाई नहीं" "के खिलाफ"
2 20 175 कार्रवाई NN 0 0 1 "नहीं की" "खिलाफ कोई"
2 21 176 "फिल्म महोत्सव" "NNC NN" 0 0 0 "में प्रकाश" " "
2 21 177 "प्रकाश झा" "NNPC NNP" 1 0 0 "की नई" "महोत्सव में"
2 21 178 "नई फिल्म" "JJ NN" 0 0 0 "अपहरण का" "झा की"
2 21 179 अपहरण NNP 1 0 0 "का भी" "नई फिल्म"
2 21 180 प्रीमियर NN 0 0 0 "होना है" "का भी"
2 22 181 गंगाजल NNP 1 0 1 "के बाद" " "
2 22 182 झा NNP 1 0 0 "की यह" "के बाद"
2 22 183 यह PRP 0 1 0 "किसी अलग" "झा की"
2 22 184 किसी PRP 0 1 1 "अलग विषय" "की यह"
2 22 185 "अलग विषय" "JJ NN" 0 0 1 "पर बनी" "यह किसी"
2 22 186 "दूसरी फिल्म" "QO NN" 0 0 0 है "पर बनी"
2 23 187 इस DEM 0 0 0 "फिल्म में" " "
2 23 188 फिल्म NN 0 0 0 "में बिपाशा" इस
2 23 189 "बिपाशा बसु" "NNPC NNP" 1 0 0 "ने भी" "फिल्म में"
2 23 190 अभिनेत्री NN 0 0 0 "काम किया" "भी बतौर"
2 23 191 काम NN 0 0 1 "किया है" "बतौर अभिनेत्री"
2 24 192 इस DEM 0 0 0 "फिल्म में" " "
2 24 193 फिल्म NN 0 0 0 "में उनके" इस
2 24 194 उनके PRP 0 1 0 "हीरो अजय" "फिल्म में"
2 24 195 हीरो NN 0 0 0 "अजय देवगन" "में उनके"
2 24 196 "अजय देवगन" "NNPC NNP" 1 0 0 "बने है" "उनके हीरो"
2 25 197 अपहरण NNP 1 0 0 "का प्रीमियर" चूंकि
2 25 198 प्रीमियर NN 0 0 0 "यहां पर" "अपहरण का"
2 25 199 यहां PRP 0 1 0 "पर होना" "का प्रीमियर"
2 25 200 इसीलिए PRP 0 1 0 "बिपाशा की" "होना था"
2 25 201 बिपाशा NNP 1 0 0 "की उपस्थिति" "था इसीलिए"
2 25 202 उपस्थिति NN 0 0 1 "इस समारोह" "बिपाशा की"
2 25 203 इस DEM 0 0 0 "समारोह में" "की उपस्थिति"
2 25 204 समारोह NN 0 0 0 "में काफी" "उपस्थिति इस"
2 26 205 इसके PRP 0 1 0 "पूर्व पणज़ी" " "
2 26 206 पणज़ी NNP 1 0 0 "में रंगारंग" "इसके पूर्व"
2 26 207 "रंगारंग कार्निवाल" "JJ NN" 0 0 1 "के ३६वें" "पणज़ी में"
2 26 208 "३६वें अंतर्राष्ट्रीय फिल्म समारोह" "NNPC NNPC NNPC NNP" 1 0 0 "का शुभारंभ" "कार्निवाल के"
2 26 209 शुभारंभ NN 0 0 1 "बड़े ही" "समारोह का"
2 26 210 बड़े JJ 0 0 1 "ही धूमधाम" "का शुभारंभ"
2 26 211 ही RP 0 0 0 "धूमधाम से" "शुभारंभ बड़े"
2 26 212 धूमधाम NN 0 0 1 "से हुआ" "बड़े ही"
2 27 213 महोत्सव NN 0 0 0 "की सुरक्षा" " "
2 27 214 "सुरक्षा व्यवस्था" "NNC NN" 0 0 1 "को लेकर" "महोत्सव की"
2 27 215 प्रशासन NN 0 0 0 "के द्वारा" "को लेकर"
2 27 216 "कड़े इंतजाम" "JJ NN" 0 0 1 "किए गये" "के द्वारा"
2 27 217 वह PRP 0 1 0 "किसी भी" "हैं और"
2 27 218 किसी PRP 0 1 0 "भी तरह" "और वह"
2 27 219 तरह NN 0 0 1 "की कोताही" "किसी भी"
2 27 220 कोताही NN 0 0 1 "नहीं बरतना" "तरह की"
2 28 221 "एक अन्य समाचार" "QC JJ NN" 0 0 1 "के अनुसार" उधर
2 28 222 कार्यक्रम NN 0 0 0 "में बदलाव" "के अनुसार"
2 28 223 बदलाव NN 0 0 1 "करते हुए" "कार्यक्रम में"
2 28 224 देवानंद NNP 1 0 0 "ने अंतरराष्ट्रीय" "करते हुए"
2 28 225 "अंतरराष्ट्रीय फिल्म समारोह" "NNC NNC NN" 0 0 0 "में अपनी" "देवानंद ने"
2 28 226 अपनी PRP 0 1 0 "नई फिल्म" "समारोह में"
2 28 227 "नई फिल्म" "JJ NN" 0 0 0 "मिस्टर प्राइम" "में अपनी"
2 28 228 "मिस्टर प्राइम मिनिस्टर" "NNPC NNPC NNP" 1 0 0 "का प्रदर्शन" "नई फिल्म"
2 28 229 प्रदर्शन NN 0 0 1 "नहीं करने" "मिनिस्टर का"
2 28 230 फैसला NN 0 0 1 "किया है" "करने का"
2 29 231 वह PRP 0 1 0 "इस फिल्म" दरअसल
2 29 232 इस DEM 0 0 0 "फिल्म को" "दरअसल वह"
2 29 233 फिल्म NN 0 0 0 "को सबसे" "वह इस"
2 29 234 प्रधानमंत्री NNP 1 0 0 "मनमोहन सिंह" "सबसे पहले"
2 29 235 "मनमोहन सिंह" "NNPC NNP" 1 0 0 "को दिखाना" "पहले प्रधानमंत्री"
2 30 236 देवानंद NNP 1 0 0 "ने बृहस्पतिवार" " "
2 30 237 बृहस्पतिवार NNP 1 0 0 "को एक" "देवानंद ने"
2 30 238 "एक टीवी चैनल" "QC NNC NN" 0 0 1 "से बातचीत" "बृहस्पतिवार को"
2 30 239 बातचीत NN 0 0 1 "के दौरान" "चैनल से"
2 30 240 वह PRP 0 1 0 "कई कारणों" "बताया कि"
2 30 241 "कई कारणों" "QF NN" 0 0 1 "से अपनी" "कि वह"
2 30 242 अपनी PRP 0 1 0 "नई फिल्म" "कारणों से"
2 30 243 "नई फिल्म" "JJ NN" 0 0 0 "को इस" "से अपनी"
2 30 244 इस DEM 0 0 0 "समारोह में" "फिल्म को"
2 30 245 समारोह NN 0 0 0 "में शामिल" "को इस"
2 30 246 शामिल JJ 0 0 1 "नहीं करना" "समारोह में"
2 31 247 वह PRP 0 1 0 "पहले अपने" " "
2 31 248 अपने PRP 0 1 0 "प्रधानमंत्री को" "वह पहले"
2 31 249 प्रधानमंत्री NNP 1 0 0 "को यह" "पहले अपने"
2 31 250 यह DEM 0 0 0 "फिल्म दिखाना" "प्रधानमंत्री को"
2 31 251 फिल्म NN 0 0 0 "दिखाना चाहते" "को यह"
2 32 252 देवानंद NNP 1 0 0 "ने बताया" " "
2 32 253 उनकी PRP 0 1 0 "यह फिल्म" "बताया कि"
2 32 254 यह DEM 0 0 0 "फिल्म ३०" "कि उनकी"
2 32 255 फिल्म NN 0 0 0 "३० नवंबर" "उनकी यह"
2 32 256 "३० नवंबर" "NNPC NNP" 1 0 1 "को रिलीज" "यह फिल्म"
3 33 257 सरकार NN 0 0 1 "की भूमिका" " "
3 33 258 भूमिका NN 0 0 1 "अपनाते हुए" "सरकार की"
3 33 259 झारखंड NNP 1 0 0 "में माओवादी" "अपनाते हुए"
3 33 260 "माओवादी छापामारों" "JJ NN" 0 0 0 "का कहना" "झारखंड में"
3 33 261 वे PRP 0 1 0 "जल्द ही" "है कि"
3 33 262 राज्य NN 0 0 0 "में पंचायत" "जल्द ही"
3 33 263 "पंचायत चुनाव" "NNC NN" 0 0 0 कराएंगे "राज्य में"
3 34 264 झारखंड NNP 1 0 0 "में पिछले" "है कि"
3 34 265 "पिछले २८ वर्षो" "JJ QC NN" 0 0 0 "से पंचायत" "झारखंड में"
3 34 266 "पंचायत चुनाव" "NNC NN" 0 0 0 "नहीं हुए" "वर्षो से"
3 35 267 माओवादियों NN 0 0 0 "ने यह" " "
3 35 268 यह DEM 0 0 0 "निर्णय पिछले" "माओवादियों ने"
3 35 269 निर्णय NN 0 0 0 "पिछले सप्ताह" "ने यह"
3 35 270 "पिछले सप्ताह" "JJ NN" 0 0 1 "धनबाद में" "यह निर्णय"
3 35 271 धनबाद NNP 1 0 1 "में हुई" "पिछले सप्ताह"
3 35 272 अपनी PRP 0 1 0 "सेंट्रल कमेटी" "में हुई"
3 35 273 "सेंट्रल कमेटी" "NNC NN" 0 0 1 "की बैठक" "हुई अपनी"
3 35 274 बैठक NN 0 0 1 "में लिया" "कमेटी की"
3 36 275 माओवादियों NN 0 0 0 "से संबंध" " "
3 36 276 संबंध NN 0 0 1 "रखने वाले" "माओवादियों से"
3 36 277 "एक सूत्र" "QC NN" 0 0 0 "ने बताया" "रखने वाले"
3 36 278 माओवादी NN 0 0 0 "यह मानते" "है कि"
3 36 279 यह PRP 0 1 0 "मानते हैं" "कि माओवादी"
3 36 280 "पंचायत चुनाव" "NNC NN" 0 0 0 "से ग्रामीण" "हैं कि"
3 36 281 "ग्रामीण झारखंड" "JJ NNP" 1 0 0 "में लोगों" "चुनाव से"
3 36 282 लोगों NN 0 0 0 "के बीच" "झारखंड में"
3 36 283 "विभिन्न विवाद" "JJ NN" 0 0 1 "एवं मतभेद" "के बीच"
3 36 284 मतभेद NN 0 0 1 "दूर होंगे" "विवाद एवं"
3 37 285 सूत्रों NN 0 0 0 "के अनुसार" " "
3 37 286 माओवादियों NN 0 0 0 "ने राज्य" "के अनुसार"
3 37 287 राज्य NN 0 0 0 "में विभिन्न" "माओवादियों ने"
3 37 288 "विभिन्न चरणों" "JJ NN" 0 0 1 "में पंचायत" "राज्य में"
3 37 289 "पंचायत चुनाव" "NNC NN" 0 0 0 "कराने का" "चरणों में"
3 37 290 निर्णय NN 0 0 0 "लिया है" "कराने का"
3 37 291 यह PRP 0 1 0 "केंद्रीय चुनाव" "है लेकिन"
3 37 292 "केंद्रीय चुनाव आयोग" "NNPC NNPC NNP" 1 0 1 "द्वारा कराए" "लेकिन यह"
3 37 293 किसी PRP 0 1 0 "चुनाव के" "जाने वाले"
3 37 294 चुनाव NN 0 0 0 "कराने का" "में पंचायत"
3 38 295 माओवादियों NN 0 0 0 "ने कहा" " "
3 38 296 इस DEM 0 0 0 "संबंध में" "है कि"
3 38 297 संबंध NN 0 0 1 "में विस्तृत" "कि इस"
3 38 298 "विस्तृत जानकारी" "JJ NN" 0 0 1 "बाद में" "संबंध में"
3 39 299 "माओवादी - विरोधी अभियान" "JJC SYM JJ NN" 0 0 1 "में लगे" " "
3 39 300 झारखंड NNP 1 0 0 "के एक" "में लगे"
3 39 301 "एक वरिष्ठ पुलिस अधिकारी" "QC JJ NNC NN" 0 0 1 "ने माओवादियों" "झारखंड के"
3 39 302 माओवादियों NN 0 0 0 "के इस" "अधिकारी ने"
3 39 303 इस DEM 0 0 0 "निर्णय पर" "माओवादियों के"
3 39 304 निर्णय NN 0 0 0 "पर प्रतिक्रिया" "के इस"
3 39 305 प्रतिक्रिया NN 0 0 1 "व्यक्त करते" "निर्णय पर"
3 39 306 यह PRP 0 1 0 "राज्य के" "कहा कि"
3 39 307 राज्य NN 0 0 0 "के गरीबों" "कि यह"
3 39 308 गरीबों NN 0 0 1 "को माओवादियों" "राज्य के"
3 39 309 माओवादियों NN 0 0 0 "के इस" "अधिकारी ने"
3 39 310 प्रयास NN 0 0 1 है "लुभाने का"
3 40 311 माओवादियों NN 0 0 0 "के इस" " "
3 40 312 इस DEM 0 0 0 "कदम को" "माओवादियों के"
3 40 313 कदम NN 0 0 1 "को नाकाम" "के इस"
3 40 314 "राज्य सरकार" "NNC NN" 0 0 0 "को चाहिए" "के लिए"
3 40 315 वह PRP 0 1 0 "राज्य में" "चाहिए कि"
3 40 316 राज्य NN 0 0 0 "सरकार को" "के लिए"
3 40 317 "पंचायत चुनाव" "NNC NN" 0 0 0 कराए "से जल्द"
3 41 318 झारखंड NNP 0 0 0 "नवंबर २०००" "है कि"
3 41 319 "नवंबर , २०००" "NNPC SYM NNP" 1 0 1 "बिहार से" "कि झारखंड"
3 41 320 बिहार NNP 1 0 0 "से अलग" "२००० में"
3 42 321 इस DEM 0 0 0 "क्षेत्र में" " "
3 42 322 क्षेत्र NN 0 0 0 "में पिछले" इस
3 42 323 "पिछले २८ वर्षो" "JJ QC NN" 0 0 0 "से पंचायतों" "क्षेत्र में"
3 42 324 पंचायतों NN 0 0 0 "का गठन" "वर्षो से"
3 42 325 गठन NN 0 0 0 "ही नहीं" "पंचायतों का"
3 43 326 बिहार NNP 1 0 0 "ने जहां" " "
3 43 327 जहां PRP 0 1 1 "२००१ में" "बिहार ने"
3 43 328 २००१ NNP 1 0 1 "में पंचायत" "ने जहां"
3 43 329 "पंचायत चुनाव" "NNC NN" 0 0 0 "संपन्न कराए" "२००१ में"
3 43 330 झारखंड NNP 1 0 0 "में इस" "थे लेकिन"
3 43 331 इस DEM 0 0 0 "संबंध में" "झारखंड में"
3 43 332 संबंध NN 0 0 0 "में कोई" "में इस"
3 43 333 कोई PRP 0 1 0 "भी कदम" "संबंध में"
3 43 334 कदम NN 0 0 0 "नहीं उठाया" "कोई भी"
3 44 335 "अर्जुन मुंडा सरकार" "NNPC NNP NN" 1 0 0 "ने घोषणा" " "
3 44 336 घोषणा NN 0 0 0 "की है" "सरकार ने"
3 44 337 वह PRP 0 1 0 "इस वर्ष" "है कि"
3 44 338 इस DEM 0 0 0 "वर्ष के" "कि वह"
3 44 339 वर्ष NN 0 0 0 "के अंत" "वह इस"
3 44 340 अंत NN 0 0 1 "तक पंचायत" "वर्ष के"
3 44 341 "पंचायत चुनाव" "NNC NN" 0 0 0 "करा सकती" "अंत तक"
3 45 342 "झारखंड हाई कोर्ट" "NNPC NNPC NNP" 1 0 1 "ने भी" " "
3 45 343 राज्य NN 0 0 0 "में लंबे" "ने भी"
3 45 344 "लंबे समय" "JJ NN" 0 0 1 "तक पंचायत" "राज्य में"
3 45 345 "पंचायत चुनाव" "NNC NN" 0 0 0 "न कराए" "समय तक"
3 45 346 अपनी PRP 0 1 0 "नाराजगी व्यक्त" "के कारण"
3 45 347 नाराजगी NN 0 0 1 "व्यक्त की" "कारण अपनी"
3 46 348 राज्य NN 0 0 0 "में पंचायतों" "है कि"
